W,K,T,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,02-25-14_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,2-2-26_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_2-2-26_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_3-30-15_timdee_07924e50.csv.csv,,3-30-15_timdee_07924e50.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_02-25-14_IanRichardson_015d4a82904c0c07.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_2-2-26_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_3-30-15_timdee_07924e50.csv.csv,,4-2-15_IanRichardson_015d4a82904c0c07.csvagainst_4-2-15_IanRichardson_015d4a82904c0c07.csv.csv,
4,40,1000,0.7232,0.7139,0,1,0,1,0,1,0.9033,0.8438,0.8894,0.8773,0,1,0.8425,0.7333,0.7563,0.7202,0.8203,0.8024,0.7604,0.7596,0,1,1.000,0.5927,0.7370,0.7031,0.7795,0.7594,0,1,0,1,0.6768,0.6031,0.9999,0.6557,0.4544,0.4092,0.9998,0.9438,0,1,0,1,0,1,1.000,0.7460
4,40,1500,0.6930,0.6855,0,1,0,1,0,1,0.8635,0.8094,1.000,0.9830,0,1,0.9793,0.8651,0.8335,0.8054,0.9178,0.8986,0.7752,0.7717,0,1,0.9997,0.6114,0.7967,0.7534,0.7920,0.7758,0,1,0,1,0.6317,0.5837,0.9998,0.6447,0.4352,0.3942,0.9999,0.9540,0,1,0,1,0,1,0.9998,0.7416
4,40,2000,0.6912,0.6805,0,1,0,1,0,1,0.8551,0.8110,0.9442,0.9208,0,1,1.000,0.9417,0.8967,0.8714,0.9810,0.9639,0.7650,0.7595,0,1,1.000,0.6126,0.7882,0.7507,0.7953,0.7788,0,1,0,1,0.6288,0.5737,1.000,0.6430,0.4382,0.3972,1.000,0.9488,0,1,0,1,0,1,0.9998,0.7279
4,50,1000,0.7003,0.6915,0,1,0,1,0,1,0.9131,0.8671,0.9372,0.9245,0,1,0.8322,0.7279,0.7504,0.7350,0.8636,0.8448,0.6806,0.6803,0,1,1.000,0.5782,0.7405,0.7244,0.7129,0.6976,0,1,0,1,0.6642,0.6208,0.9999,0.6106,0.5842,0.5623,0.9610,0.9228,0,1,0,1,0,1,0.9998,0.7248
4,50,1500,0.6686,0.6614,0,1,0,1,0,1,0.8752,0.8249,0.9519,0.9275,0,1,0.9559,0.8583,0.8315,0.8122,0.9588,0.9391,0.6824,0.6799,0,1,1.000,0.5857,0.7760,0.7516,0.7291,0.7187,0,1,0,1,0.6285,0.5889,1.000,0.6065,0.5662,0.5407,0.9829,0.9462,0,1,0,1,0,1,0.9998,0.7278
4,50,2000,0.6588,0.6475,0,1,0,1,0,1,0.8711,0.8202,0.8863,0.8619,0,1,1.000,0.9381,0.9050,0.8873,0.9873,0.9700,0.6804,0.6775,0,1,1.000,0.5920,0.7763,0.7520,0.7297,0.7210,0,1,0,1,0.6179,0.5774,1.000,0.6051,0.5643,0.5360,0.9820,0.9396,0,1,0,1,0,1,0.9999,0.7222
5,5,1000,0.7313,0.6623,0,1,0,1,0,1,0.9997,0.2713,0.6541,0.6098,0,1,0.9619,0.5328,1.000,0.5448,0.8511,0.2254,0,1,0,1,0.9696,0.6389,0.8055,0.5767,0.9997,0.4828,0,1,0,1,0.9999,0.5954,0.9998,0.7138,0.025,0.025,0.8063,0.6770,0,1,0,1,0,1,0.9994,0.6619
5,5,1500,0.6896,0.6226,0,1,0,1,0,1,0.9999,0.2662,0.6777,0.5677,0,1,0.8389,0.5674,0.9932,0.4404,1.000,0.2157,0,1,0,1,0.9999,0.6372,0.9693,0.6319,0.9996,0.4428,0,1,0,1,1.000,0.6249,1.000,0.7165,0.0233,0.0233,0.7916,0.6479,0,1,0,1,0,1,0.9433,0.6255
5,5,2000,0.6960,0.6289,0,1,0,1,0,1,0.9996,0.3111,0.6698,0.4679,0,1,0.7710,0.4915,0.8729,0.5110,1.000,0.1852,0,1,0,1,0.9676,0.6406,0.8959,0.5596,0.9996,0.4448,0,1,0,1,0.9933,0.5676,1.000,0.6571,0.0222,0.0222,0.8609,0.6623,0,1,0,1,0,1,0.9497,0.6270
5,6,1000,0.7433,0.678,0,1,0,1,0,1,0.8713,0.5316,0.9814,0.8641,0,1,1.000,0.6156,0.9658,0.5785,1.000,0.6325,0,1,0,1,0.9999,0.6441,0.7703,0.5597,0.8235,0.3793,0,1,0,1,1.000,0.7752,1.000,0.7332,0.1855,0.1472,0.7302,0.6087,0,1,0,1,0,1,0.9243,0.6691
5,6,1500,0.7189,0.6670,0,1,0,1,0,1,0.8643,0.5424,1.000,0.9189,0,1,1.000,0.6381,1.000,0.6089,0.9999,0.4515,0,1,0,1,0.8432,0.5090,0.7666,0.4530,0.7127,0.2363,0,1,0,1,0.8193,0.6043,0.9101,0.6953,0.1455,0.1140,0.6862,0.5181,0,1,0,1,0,1,0.9757,0.6704
5,6,2000,0.6889,0.6419,0,1,0,1,0,1,0.8514,0.5096,0.9995,0.9014,0,1,1.000,0.6433,1.000,0.7862,0.9996,0.4286,0,1,0,1,0.8067,0.5168,0.7174,0.4493,0.6603,0.2308,0,1,0,1,0.8128,0.5580,0.9237,0.6865,0.1512,0.128,0.6970,0.5277,0,1,0,1,0,1,0.9792,0.6674
5,7,1000,0.8082,0.7307,0,1,0,1,0,1,0.9998,0.6326,0.3531,0.2475,0,1,0.9998,0.6464,0.9213,0.3911,0.6908,-0.910,0,1,0,1,1.000,0.7166,0.7695,0.5935,0.3010,0.1374,0,1,0,1,0.9481,0.6549,1.000,0.7298,0.3054,0.1358,0.7279,0.6228,0,1,0,1,0,1,0.7762,0.6262
5,7,1500,0.7816,0.7070,0,1,0,1,0,1,0.8921,0.61,0.3726,0.2615,0,1,1.000,0.8043,1.000,0.3759,0.6059,-0.461,0,1,0,1,1.000,0.6680,0.7730,0.5768,0.2770,0.1343,0,1,0,1,0.8520,0.5703,0.9655,0.7163,0.1907,0.0657,0.6962,0.5772,0,1,0,1,0,1,0.8451,0.6509
5,7,2000,0.7968,0.7055,0,1,0,1,0,1,0.9072,0.5639,0.3224,0.1454,0,1,1.000,0.8139,1.000,0.463,0.5097,-0.508,0,1,0,1,1.000,0.6725,0.7921,0.5909,0.2712,0.1284,0,1,0,1,0.7678,0.5023,0.9329,0.6978,0.1768,0.0541,0.6815,0.5417,0,1,0,1,0,1,0.8222,0.6334
5,8,1000,0.8331,0.8009,0,1,0,1,0,1,0.9360,0.7066,0.2140,0.1665,0,1,1.000,0.6893,1.000,0.7472,0.4989,-0.342,0,1,0,1,0.9742,0.6660,0.9142,0.5328,0.9998,0.5947,0,1,0,1,1.000,0.6739,1.000,0.7218,0.1775,0.0187,0.5665,0.5021,0,1,0,1,0,1,0.9928,0.7289
5,8,1500,0.8042,0.7709,0,1,0,1,0,1,0.9351,0.6573,0.1836,0.0759,0,1,1.000,0.8755,1.000,0.7972,0.4677,-0.096,0,1,0,1,1.000,0.6369,0.8983,0.5796,1.000,0.5415,0,1,0,1,0.9127,0.525,0.9999,0.7211,0.1561,0.0063,0.5590,0.4975,0,1,0,1,0,1,0.9563,0.6975
5,8,2000,0.7964,0.7616,0,1,0,1,0,1,0.9582,0.6244,0.1706,0.1085,0,1,0.9770,0.7429,1.000,0.8227,0.3346,-0.082,0,1,0,1,1.000,0.6438,0.9023,0.5342,1.000,0.5696,0,1,0,1,0.9354,0.5005,0.9984,0.7108,0.1469,-0.002,0.5754,0.5156,0,1,0,1,0,1,0.9591,0.7032
5,9,1000,0.8014,0.7386,0,1,0,1,0,1,1.000,0.8219,0.8567,0.7627,0,1,1.000,0.70,0.9135,0.6067,0.9466,0.4045,0,1,0,1,1.000,0.6526,0.9252,0.7285,0.9999,0.8139,0,1,0,1,0.8856,0.5782,0.9999,0.6871,0.3126,0.2597,0.7139,0.6307,0,1,0,1,0,1,0.9982,0.7489
5,9,1500,0.8078,0.7394,0,1,0,1,0,1,0.9999,0.7271,0.7338,0.6295,0,1,1.000,0.7814,0.9999,0.6897,0.7925,0.2650,0,1,0,1,0.9661,0.6242,0.9274,0.6672,1.000,0.7120,0,1,0,1,0.8108,0.5375,1.000,0.6659,0.2559,0.2097,0.7128,0.5878,0,1,0,1,0,1,1.000,0.7391
5,9,2000,0.8251,0.7622,0,1,0,1,0,1,1.000,0.7470,0.6490,0.5440,0,1,1.000,0.8899,1.000,0.7281,0.7452,0.2597,0,1,0,1,0.9553,0.6302,0.8858,0.6438,1.000,0.6884,0,1,0,1,0.8113,0.5579,1.000,0.6747,0.2588,0.2106,0.7186,0.5397,0,1,0,1,0,1,1.000,0.7315
5,10,1000,0.8034,0.7210,0,1,0,1,0,1,1.000,0.8045,0.6323,0.5099,0,1,0.9373,0.5888,0.7214,0.5824,0.8174,0.3681,0,1,0,1,1.000,0.7438,0.8529,0.7226,0.8890,0.7808,0,1,0,1,0.7739,0.5310,1.000,0.7672,0.2643,0.1505,0.8063,0.6768,0,1,0,1,0,1,0.9994,0.6619
5,10,1500,0.7994,0.7293,0,1,0,1,0,1,0.9850,0.6741,0.5650,0.4499,0,1,0.9999,0.7488,0.9223,0.7233,0.7195,0.3784,0,1,0,1,1.000,0.7240,0.8523,0.6839,0.8455,0.7097,0,1,0,1,0.7551,0.5272,1.000,0.7223,0.2619,0.1546,0.7916,0.6479,0,1,0,1,0,1,0.9433,0.6255
5,10,2000,0.8050,0.7312,0,1,0,1,0,1,0.9780,0.6840,0.5171,0.3688,0,1,1.000,0.8347,0.9999,0.7938,0.6331,0.3149,0,1,0,1,1.000,0.7229,0.8408,0.6800,0.8334,0.7067,0,1,0,1,0.7340,0.4915,1.000,0.7351,0.265,0.147,0.8609,0.6623,0,1,0,1,0,1,0.9497,0.6270
5,20,1000,0.7395,0.7319,0,1,0,1,0,1,0.8290,0.7598,0.8688,0.8558,0,1,0.7699,0.6566,0.6451,0.6025,0.7976,0.7437,0,1,0,1,0.9998,0.5999,0.8036,0.7491,0.7976,0.7421,0,1,0,1,0.7601,0.6142,0.9997,0.7066,0.2314,0.1937,0.7045,0.6612,0,1,0,1,0,1,0.9996,0.7663
5,20,1500,0.7004,0.6938,0,1,0,1,0,1,0.7802,0.7144,0.9997,0.9861,0,1,0.9030,0.7991,0.7641,0.7178,0.9083,0.8513,0,1,0,1,1.000,0.5754,0.8317,0.7698,0.7769,0.7288,0,1,0,1,0.7210,0.5897,0.9998,0.7012,0.2072,0.1842,0.7125,0.6532,0,1,0,1,0,1,0.9998,0.7746
5,20,2000,0.6935,0.6857,0,1,0,1,0,1,0.7708,0.7033,0.9343,0.8982,0,1,0.9828,0.8792,0.8430,0.7941,0.9858,0.9313,0,1,0,1,1.000,0.5839,0.8323,0.7628,0.7852,0.7352,0,1,0,1,0.716,0.5835,1.000,0.7077,0.2098,0.1865,0.7109,0.6552,0,1,0,1,0,1,0.9997,0.7716
5,30,1000,0.6796,0.6738,0,1,0,1,0,1,0.8551,0.8221,0.7829,0.7812,0,1,0.7005,0.6531,0.6799,0.6685,0.7368,0.7306,0,1,0,1,0.9998,0.5752,0.7022,0.6849,0.7631,0.7514,0,1,0,1,0.6312,0.5858,1.000,0.6165,0.5838,0.5683,0.9564,0.9271,0,1,0,1,0,1,1.000,0.7315
5,30,1500,0.6280,0.6192,0,1,0,1,0,1,0.7944,0.7622,0.9180,0.9166,0,1,0.8711,0.8158,0.7949,0.7837,0.8537,0.8468,0,1,0,1,1.000,0.5644,0.7283,0.6983,0.7555,0.7435,0,1,0,1,0.6339,0.5848,1.000,0.6030,0.5493,0.5319,0.9370,0.9009,0,1,0,1,0,1,0.9999,0.7319
5,30,2000,0.6273,0.6162,0,1,0,1,0,1,0.7724,0.7413,0.9943,0.9913,0,1,0.9668,0.9096,0.8795,0.8698,0.9380,0.9298,0,1,0,1,1.000,0.5720,0.7275,0.6979,0.7653,0.7526,0,1,0,1,0.6215,0.5846,1.000,0.6094,0.5502,0.5340,0.9414,0.8838,0,1,0,1,0,1,0.9998,0.7233
5,40,1000,0.6663,0.6621,0,1,0,1,0,1,0.8627,0.8415,0.7221,0.7212,0,1,0.6994,0.6485,0.6884,0.6780,0.6934,0.6905,0,1,0,1,0.9998,0.5631,0.7217,0.7074,0.7507,0.7483,0,1,0,1,0.6536,0.6321,0.9999,0.5784,0.5576,0.5415,0.7968,0.7850,0,1,0,1,0,1,1.000,0.6466
5,40,1500,0.6100,0.6042,0,1,0,1,0,1,0.8085,0.7878,0.8595,0.8582,0,1,0.8706,0.8092,0.8037,0.7931,0.8213,0.8182,0,1,0,1,1.000,0.5551,0.7491,0.7212,0.7519,0.7493,0,1,0,1,0.6260,0.6048,1.000,0.5710,0.5297,0.5126,0.7966,0.7776,0,1,0,1,0,1,0.9999,0.6435
5,40,2000,0.6029,0.5986,0,1,0,1,0,1,0.7861,0.7688,0.9515,0.9497,0,1,0.9692,0.9045,0.8929,0.8841,0.9082,0.9051,0,1,0,1,1.000,0.5589,0.7488,0.7233,0.7603,0.7577,0,1,0,1,0.6337,0.6142,1.000,0.5744,0.5336,0.5167,0.8024,0.7783,0,1,0,1,0,1,0.9999,0.6365
5,50,1000,0.6533,0.6496,0,1,0,1,0,1,0.8495,0.8305,0.7375,0.7369,0,1,0.6971,0.6488,0.6929,0.6873,0.7049,0.7018,0,1,0,1,0.9998,0.5476,0.7103,0.7013,0.7150,0.7137,0,1,0,1,0.6840,0.6666,1.000,0.5555,0.6523,0.6496,0.7973,0.7887,0,1,0,1,0,1,0.9997,0.6430
5,50,1500,0.5932,0.5898,0,1,0,1,0,1,0.7995,0.7789,0.8771,0.8758,0,1,0.8605,0.8098,0.8049,0.7992,0.8312,0.8284,0,1,0,1,1.000,0.5446,0.7334,0.7207,0.7197,0.7188,0,1,0,1,0.6565,0.6397,1.000,0.5454,0.6268,0.6216,0.8099,0.7967,0,1,0,1,0,1,1.000,0.6420
5,50,2000,0.5833,0.5782,0,1,0,1,0,1,0.7834,0.7639,0.9734,0.9717,0,1,0.9606,0.9070,0.8970,0.8913,0.9211,0.9186,0,1,0,1,1.000,0.5455,0.7301,0.7151,0.7276,0.7257,0,1,0,1,0.6553,0.6378,1.000,0.5540,0.6319,0.6268,0.8137,0.7999,0,1,0,1,0,1,1.000,0.6420
6,5,1000,0.7638,0.7187,0,1,0,1,0,1,0.9189,0.5415,0,1,0,1,0.9788,0.7389,0.9984,0.6540,0.6754,0.3655,0,1,0,1,0.9373,0.6353,0.7401,0.6331,0.9999,0.6125,0,1,0,1,1.000,0.5443,0.9973,0.7409,0.0143,0.0143,0.7196,0.6789,0,1,0,1,0,1,0.9466,0.6892
6,5,1500,0.7404,0.6917,0,1,0,1,0,1,0.9456,0.4771,0.6293,0.5746,0,1,0.8776,0.6484,0.9695,0.5687,0.8191,0.2888,0,1,0,1,0.9392,0.664,0.8131,0.6551,0.9560,0.5822,0,1,0,1,0.9324,0.5806,0.9602,0.6583,0.0133,0.0133,0.7118,0.6253,0,1,0,1,0,1,0.9196,0.6576
6,5,2000,0.7284,0.6748,0,1,0,1,0,1,1.000,0.5481,0.6188,0.5612,0,1,0.8366,0.6096,0.8222,0.6004,0.7682,0.2373,0,1,0,1,0.9762,0.6742,0.8417,0.6402,0.9138,0.6209,0,1,0,1,0.9002,0.5399,0.9573,0.6663,0.0128,0.0128,0.7086,0.6153,0,1,0,1,0,1,0.9329,0.6524
6,6,1000,0.8217,0.7711,0,1,0,1,0,1,0.8893,0.6113,0,1,0,1,1.000,0.7336,0.8521,0.5,0.9998,0.6337,0,1,0,1,0.9994,0.6991,0.7703,0.6161,0.8766,0.5612,0,1,0,1,0.9398,0.6153,0.9655,0.7174,0.1349,0.1219,0.7538,0.6866,0,1,0,1,0,1,0.9556,0.7040
6,6,1500,0.7841,0.7373,0,1,0,1,0,1,0.9066,0.6444,0.9499,0.8925,0,1,1.000,0.7015,1.000,0.6234,0.9997,0.5486,0,1,0,1,0.9514,0.5713,0.7910,0.5158,0.8549,0.4668,0,1,0,1,0.8356,0.6052,0.8895,0.6610,0.1141,0.1009,0.7647,0.6528,0,1,0,1,0,1,0.9576,0.7069
6,6,2000,0.7561,0.7207,0,1,0,1,0,1,0.8810,0.5989,0.9999,0.9427,0,1,1.000,0.7173,1.000,0.7351,0.9999,0.5035,0,1,0,1,0.8780,0.5136,0.7783,0.4464,0.8024,0.4469,0,1,0,1,0.8298,0.5648,0.9124,0.6815,0.1119,0.1,0.7409,0.6241,0,1,0,1,0,1,0.9337,0.6956
6,7,1000,0.8313,0.8031,0,1,0,1,0,1,0.9994,0.7432,0,1,0,1,1.000,0.6110,0.8625,0.5738,0.5683,-0.344,0,1,0,1,1.000,0.6680,0.6972,0.6144,0.2333,0.1620,0,1,0,1,0.9261,0.5967,1.000,0.7408,0.3195,0.2487,0.8895,0.7573,0,1,0,1,0,1,0.9222,0.7354
6,7,1500,0.8271,0.7896,0,1,0,1,0,1,0.9333,0.6626,0.4581,0.3902,0,1,0.9999,0.6635,0.9877,0.5701,0.5923,-0.210,0,1,0,1,0.9999,0.6431,0.6886,0.5525,0.1869,0.1356,0,1,0,1,0.7885,0.5223,0.9276,0.6976,0.2498,0.1486,0.8351,0.6988,0,1,0,1,0,1,0.8701,0.7252
6,7,2000,0.8563,0.8081,0,1,0,1,0,1,0.9050,0.6523,0.3570,0.2779,0,1,1.000,0.8052,1.000,0.6324,0.575,-0.203,0,1,0,1,1.000,0.6282,0.7234,0.5329,0.1896,0.1409,0,1,0,1,0.7523,0.4949,0.9658,0.7332,0.2474,0.1411,0.7877,0.6676,0,1,0,1,0,1,0.8508,0.7066
6,8,1000,0.8216,0.8010,0,1,0,1,0,1,0.9683,0.7795,0,1,0,1,0.9313,0.6208,0.9390,0.6367,0.4259,-0.355,0,1,0,1,0.9888,0.6506,0.7605,0.5220,0.9995,0.6247,0,1,0,1,1.000,0.6393,1.000,0.7017,0.1441,0.0590,0.5536,0.4890,0,1,0,1,0,1,0.9967,0.7287
6,8,1500,0.8006,0.7792,0,1,0,1,0,1,0.9733,0.7416,0.2435,0.1953,0,1,0.9747,0.7404,0.9448,0.7021,0.4391,-0.088,0,1,0,1,1.000,0.6722,0.8203,0.5849,0.9998,0.6669,0,1,0,1,0.8866,0.5192,0.9934,0.6661,0.1304,0.0734,0.5322,0.4682,0,1,0,1,0,1,0.9837,0.6903
6,8,2000,0.7938,0.7728,0,1,0,1,0,1,0.9766,0.7143,0.2028,0.1553,0,1,1.000,0.8791,1.000,0.8046,0.3361,-0.085,0,1,0,1,0.9737,0.6494,0.8602,0.5561,1.000,0.6543,0,1,0,1,0.9054,0.4958,0.9999,0.6704,0.1369,0.0915,0.5198,0.4690,0,1,0,1,0,1,0.9749,0.6898
6,9,1000,0.8044,0.7743,0,1,0,1,0,1,1.000,0.8091,0,1,0,1,0.8889,0.6071,0.6955,0.5229,0.9999,0.7808,0,1,0,1,1.000,0.7131,0.9531,0.7448,0.9547,0.7734,0,1,0,1,0.8736,0.5560,1.000,0.6696,0.2860,0.2676,0.7361,0.6317,0,1,0,1,0,1,1.000,0.6959
6,9,1500,0.7717,0.7286,0,1,0,1,0,1,0.9999,0.7823,0.9000,0.8542,0,1,0.9902,0.6878,0.8264,0.6090,0.9547,0.6304,0,1,0,1,0.9577,0.6298,0.9564,0.7459,1.000,0.8488,0,1,0,1,0.7853,0.5106,1.000,0.6607,0.2751,0.2408,0.7660,0.6334,0,1,0,1,0,1,0.9995,0.7309
6,9,2000,0.7742,0.7310,0,1,0,1,0,1,1.000,0.8053,0.7982,0.7402,0,1,1.000,0.8426,0.9780,0.7117,0.8545,0.5366,0,1,0,1,0.8987,0.6042,0.9336,0.7339,1.000,0.8853,0,1,0,1,0.7904,0.5008,1.000,0.6719,0.2803,0.2471,0.7745,0.6338,0,1,0,1,0,1,0.9999,0.6902
6,10,1000,0.8003,0.7704,0,1,0,1,0,1,1.000,0.8347,0,1,0,1,0.8578,0.5755,0.6037,0.5341,0.9944,0.7696,0,1,0,1,1.000,0.7442,0.8349,0.7282,0.9365,0.8496,0,1,0,1,0.7485,0.4570,0.9999,0.7307,0.2143,0.1705,0.7196,0.6789,0,1,0,1,0,1,0.9466,0.6892
6,10,1500,0.7845,0.7519,0,1,0,1,0,1,0.9999,0.7590,0.7565,0.7133,0,1,0.9303,0.6883,0.7535,0.6482,0.9121,0.7054,0,1,0,1,1.000,0.7030,0.8298,0.7,0.9295,0.8259,0,1,0,1,0.6761,0.4718,0.9963,0.6827,0.1982,0.1445,0.7118,0.6253,0,1,0,1,0,1,0.9196,0.6576
6,10,2000,0.7759,0.7393,0,1,0,1,0,1,1.000,0.7601,0.6554,0.5876,0,1,1.000,0.8209,0.8890,0.7414,0.8062,0.6066,0,1,0,1,1.000,0.6948,0.8371,0.6987,0.9181,0.8062,0,1,0,1,0.6846,0.4859,1.000,0.7154,0.1910,0.1347,0.7086,0.6153,0,1,0,1,0,1,0.9329,0.6524
6,20,1000,0.6969,0.6911,0,1,0,1,0,1,0.8404,0.8109,0,1,0,1,0.6499,0.6019,0.5972,0.5840,0.6362,0.6259,0,1,0,1,0.9999,0.5754,0.7789,0.7548,0.7863,0.7746,0,1,0,1,0.6785,0.5892,1.000,0.6402,0.2852,0.2658,0.6598,0.6398,0,1,0,1,0,1,0.9997,0.6552
6,20,1500,0.6377,0.6307,0,1,0,1,0,1,0.7784,0.7449,0.8452,0.8426,0,1,0.8014,0.7480,0.7414,0.7229,0.7729,0.7600,0,1,0,1,1.000,0.5556,0.7671,0.7391,0.7620,0.7481,0,1,0,1,0.6483,0.5728,0.9998,0.6301,0.2469,0.2260,0.6711,0.6481,0,1,0,1,0,1,1.000,0.6752
6,20,2000,0.6260,0.6171,0,1,0,1,0,1,0.7608,0.7296,0.9634,0.9578,0,1,0.9225,0.8678,0.8501,0.8353,0.8961,0.8782,0,1,0,1,1.000,0.5578,0.7760,0.7446,0.7684,0.7553,0,1,0,1,0.6558,0.5712,1.000,0.6403,0.2562,0.2319,0.6680,0.6429,0,1,0,1,0,1,1.000,0.6703
6,30,1000,0.6697,0.6671,0,1,0,1,0,1,0.8526,0.8409,0,1,0,1,0.6249,0.6004,0.6168,0.6118,0.6276,0.6266,0,1,0,1,0.9999,0.5594,0.7083,0.6983,0.7333,0.7316,0,1,0,1,0.6371,0.6133,1.000,0.5467,0.6364,0.6334,0.8628,0.8528,0,1,0,1,0,1,0.9999,0.6444
6,30,1500,0.5891,0.5859,0,1,0,1,0,1,0.7821,0.7685,0.8087,0.8087,0,1,0.7863,0.7595,0.7590,0.7532,0.7741,0.7729,0,1,0,1,1.000,0.5382,0.7026,0.6915,0.7148,0.7134,0,1,0,1,0.6339,0.6157,1.000,0.5434,0.6152,0.6093,0.8669,0.8548,0,1,0,1,0,1,0.9999,0.6351
6,30,2000,0.5724,0.5703,0,1,0,1,0,1,0.7604,0.7482,0.9231,0.9231,0,1,0.9029,0.8714,0.8695,0.8644,0.8848,0.8835,0,1,0,1,1.000,0.5400,0.7027,0.6904,0.7172,0.7154,0,1,0,1,0.6366,0.6161,0.9999,0.5477,0.6217,0.6151,0.8617,0.8433,0,1,0,1,0,1,0.9999,0.6369
6,40,1000,0.6628,0.6608,0,1,0,1,0,1,0.8473,0.8396,0,1,0,1,0.6315,0.6088,0.6197,0.6159,0.6152,0.6140,0,1,0,1,0.9999,0.5516,0.7146,0.7065,0.7302,0.7298,0,1,0,1,0.6783,0.6658,1.000,0.5342,0.6386,0.6368,0.6909,0.6854,0,1,0,1,0,1,1.000,0.5510
6,40,1500,0.5809,0.5772,0,1,0,1,0,1,0.7791,0.7692,0.7890,0.7886,0,1,0.7913,0.7625,0.7597,0.7550,0.7640,0.7628,0,1,0,1,1.000,0.5310,0.7089,0.7002,0.7135,0.7134,0,1,0,1,0.6599,0.6478,1.000,0.5312,0.6171,0.6147,0.6921,0.6845,0,1,0,1,0,1,0.9999,0.5496
6,40,2000,0.5614,0.5591,0,1,0,1,0,1,0.7608,0.7518,0.9066,0.9063,0,1,0.9144,0.8807,0.8769,0.8729,0.8797,0.8787,0,1,0,1,0.9999,0.5326,0.7101,0.7021,0.7155,0.7149,0,1,0,1,0.6583,0.6445,0.9999,0.5342,0.6213,0.6183,0.6876,0.6778,0,1,0,1,0,1,1.000,0.5460
6,50,1000,0.6581,0.6566,0,1,0,1,0,1,0.8409,0.8320,0,1,0,1,0.6271,0.6052,0.6186,0.6163,0.6177,0.6174,0,1,0,1,1.000,0.5433,0.7052,0.7001,0.7147,0.7145,0,1,0,1,0.6891,0.6774,1.000,0.5268,0.6812,0.6806,0.7034,0.6976,0,1,0,1,0,1,0.9998,0.5640
6,50,1500,0.5746,0.5723,0,1,0,1,0,1,0.7716,0.7609,0.7917,0.7917,0,1,0.7865,0.7599,0.7597,0.7572,0.7655,0.7652,0,1,0,1,1.000,0.5275,0.7016,0.6973,0.6996,0.6994,0,1,0,1,0.6725,0.6607,1.000,0.5187,0.6611,0.6605,0.7036,0.6978,0,1,0,1,0,1,0.9999,0.5661
6,50,2000,0.5551,0.5535,0,1,0,1,0,1,0.7553,0.7457,0.9104,0.9104,0,1,0.9086,0.8785,0.8780,0.8752,0.8813,0.8810,0,1,0,1,1.000,0.5268,0.7042,0.6984,0.7023,0.7023,0,1,0,1,0.6737,0.6631,1.000,0.5243,0.6649,0.6642,0.7003,0.6936,0,1,0,1,0,1,0.9999,0.5687
