"ngram", "key", "probability_key"
122, 32, 0.061224489795918366
122, 10, 0.02040816326530612
122, 121, 0.01020408163265306
122, 122, 0.05102040816326531
122, 32, 0.09183673469387756
122, 98, 0.061224489795918366
122, 10, 0.09183673469387756
122, -2, 0.08163265306122448
122, 98, 0.08163265306122448
122, 122, 0.030612244897959183
122, -3, 0.02040816326530612
122, -5, 0.030612244897959183
122, -2, 0.05102040816326531
122, 102, 0.02040816326530612
122, 107, 0.01020408163265306
122, 118, 0.030612244897959183
122, 120, 0.01020408163265306
122, 46, 0.04081632653061224
122, -3, 0.04081632653061224
122, 104, 0.01020408163265306
122, 46, 0.04081632653061224
122, 102, 0.02040816326530612
122, 108, 0.01020408163265306
122, -1, 0.04081632653061224
122, 116, 0.01020408163265306
122, 107, 0.01020408163265306
122, 99, 0.01020408163265306
122, 106, 0.01020408163265306
32, -2, 0.0730593607305936
32, 122, 0.0273972602739726
32, 32, 0.0502283105022831
32, 101, 0.0045662100456621
32, 101, 0.0045662100456621
32, 32, 0.0684931506849315
32, 107, 0.0091324200913242
32, -2, 0.1324200913242009
32, -3, 0.0136986301369863
32, 46, 0.091324200913242
32, 98, 0.0410958904109589
32, 104, 0.0502283105022831
32, 120, 0.0228310502283105
32, -1, 0.0273972602739726
32, 98, 0.0410958904109589
32, 102, 0.0182648401826484
32, 10, 0.0547945205479452
32, 122, 0.0273972602739726
32, 109, 0.0091324200913242
32, 10, 0.0273972602739726
32, 46, 0.045662100456621
32, 120, 0.0136986301369863
32, -1, 0.0228310502283105
32, 106, 0.0136986301369863
32, 106, 0.0182648401826484
32, 121, 0.0091324200913242
32, 108, 0.0091324200913242
32, 102, 0.0228310502283105
32, 110, 0.0045662100456621
32, 121, 0.0091324200913242
32, 104, 0.0091324200913242
32, -5, 0.0045662100456621
32, 109, 0.0045662100456621
32, 118, 0.0045662100456621
32, 103, 0.0045662100456621
32, 99, 0.0045662100456621
32, -3, 0.0045662100456621
-2, -1, 0.028037383177570093
-2, 32, 0.08411214953271028
-2, 32, 0.06074766355140187
-2, -3, 0.004672897196261682
-2, 122, 0.04205607476635514
-2, -1, 0.11682242990654206
-2, 104, 0.009345794392523364
-2, -3, 0.009345794392523364
-2, 107, 0.02336448598130841
-2, -5, 0.018691588785046728
-2, 106, 0.009345794392523364
-2, -2, 0.037383177570093455
-2, 102, 0.004672897196261682
-2, -2, 0.102803738317757
-2, 46, 0.03271028037383177
-2, 105, 0.004672897196261682
-2, 106, 0.02336448598130841
-2, 122, 0.056074766355140186
-2, 109, 0.009345794392523364
-2, 10, 0.037383177570093455
-2, 120, 0.03271028037383177
-2, 109, 0.02336448598130841
-2, 46, 0.02336448598130841
-2, 104, 0.009345794392523364
-2, 111, 0.004672897196261682
-2, 98, 0.004672897196261682
-2, 99, 0.018691588785046728
-2, 117, 0.004672897196261682
-2, 100, 0.004672897196261682
-2, 10, 0.04672897196261682
-2, -5, 0.014018691588785047
-2, 103, 0.004672897196261682
-2, 115, 0.004672897196261682
-2, 118, 0.004672897196261682
-2, 121, 0.004672897196261682
-2, 118, 0.018691588785046728
-2, 108, 0.004672897196261682
-2, 110, 0.009345794392523364
-2, 120, 0.014018691588785047
-2, 98, 0.004672897196261682
-2, 105, 0.004672897196261682
-2, 107, 0.004672897196261682
-2, 103, 0.004672897196261682
-2, 99, 0.004672897196261682
-2, 97, 0.004672897196261682
-2, 111, 0.004672897196261682
-1, -3, 0.009708737864077669
-1, 122, 0.02912621359223301
-1, 122, 0.02912621359223301
-1, 108, 0.009708737864077669
-1, 32, 0.07766990291262135
-1, -5, 0.04854368932038835
-1, 103, 0.009708737864077669
-1, 46, 0.019417475728155338
-1, 106, 0.08737864077669903
-1, -2, 0.07766990291262135
-1, 46, 0.02912621359223301
-1, 32, 0.10679611650485436
-1, 102, 0.038834951456310676
-1, -3, 0.009708737864077669
-1, 118, 0.04854368932038835
-1, -5, 0.019417475728155338
-1, -2, 0.04854368932038835
-1, 102, 0.019417475728155338
-1, 10, 0.04854368932038835
-1, 106, 0.04854368932038835
-1, 104, 0.009708737864077669
-1, 108, 0.019417475728155338
-1, -1, 0.009708737864077669
-1, 107, 0.019417475728155338
-1, 107, 0.009708737864077669
-1, 118, 0.019417475728155338
-1, 120, 0.02912621359223301
-1, 116, 0.009708737864077669
-1, 111, 0.009708737864077669
-1, 114, 0.009708737864077669
-1, 100, 0.019417475728155338
-1, 104, 0.009708737864077669
-1, 105, 0.009708737864077669
32, -2, 0.045454545454545456
32, 118, 0.00909090909090909
32, -1, 0.05454545454545454
32, 46, 0.07727272727272727
32, 99, 0.013636363636363636
32, 46, 0.03636363636363636
32, 32, 0.031818181818181815
32, 122, 0.03636363636363636
32, 98, 0.045454545454545456
32, 104, 0.05454545454545454
32, 121, 0.00909090909090909
32, 98, 0.05454545454545454
32, 10, 0.05909090909090909
32, -1, 0.013636363636363636
32, 107, 0.02727272727272727
32, 122, 0.022727272727272728
32, -5, 0.02727272727272727
32, 110, 0.004545454545454545
32, 106, 0.00909090909090909
32, -3, 0.013636363636363636
32, -2, 0.12272727272727273
32, 104, 0.045454545454545456
32, 118, 0.013636363636363636
32, 120, 0.022727272727272728
32, -3, 0.02727272727272727
32, 103, 0.00909090909090909
32, 111, 0.004545454545454545
32, 32, 0.022727272727272728
32, 99, 0.004545454545454545
32, 112, 0.004545454545454545
32, 109, 0.004545454545454545
32, 10, 0.00909090909090909
32, 102, 0.00909090909090909
32, 105, 0.004545454545454545
32, -5, 0.00909090909090909
32, 117, 0.004545454545454545
32, 106, 0.004545454545454545
32, 120, 0.004545454545454545
32, 102, 0.013636363636363636
32, 108, 0.004545454545454545
32, 109, 0.004545454545454545
32, 116, 0.004545454545454545
10, 32, 0.07777777777777778
10, 107, 0.03888888888888889
10, 106, 0.05555555555555555
10, 10, 0.1
10, 105, 0.016666666666666666
10, 106, 0.08888888888888889
10, 32, 0.07777777777777778
10, -5, 0.044444444444444446
10, -2, 0.06666666666666667
10, 102, 0.027777777777777776
10, 120, 0.011111111111111112
10, 107, 0.03333333333333333
10, 122, 0.044444444444444446
10, 108, 0.005555555555555556
10, -2, 0.005555555555555556
10, 103, 0.005555555555555556
10, -3, 0.03888888888888889
10, 46, 0.03333333333333333
10, 120, 0.005555555555555556
10, 10, 0.03888888888888889
10, 99, 0.005555555555555556
10, 46, 0.027777777777777776
10, -1, 0.03333333333333333
10, -5, 0.005555555555555556
10, -3, 0.027777777777777776
10, 122, 0.03888888888888889
10, 102, 0.005555555555555556
10, -1, 0.011111111111111112
10, 121, 0.005555555555555556
10, 118, 0.011111111111111112
10, 117, 0.011111111111111112
118, -1, 0.018867924528301886
118, -1, 0.018867924528301886
118, 122, 0.05660377358490566
118, 32, 0.07547169811320754
118, 98, 0.07547169811320754
118, 118, 0.018867924528301886
118, 120, 0.018867924528301886
118, 32, 0.05660377358490566
118, -5, 0.05660377358490566
118, 99, 0.018867924528301886
118, -2, 0.1320754716981132
118, -5, 0.07547169811320754
118, 98, 0.018867924528301886
118, 46, 0.05660377358490566
118, 102, 0.05660377358490566
118, 120, 0.03773584905660377
118, 10, 0.018867924528301886
118, 10, 0.03773584905660377
118, 108, 0.018867924528301886
118, 104, 0.018867924528301886
118, 122, 0.03773584905660377
118, 104, 0.018867924528301886
118, 106, 0.018867924528301886
118, 107, 0.018867924528301886
118, -3, 0.018867924528301886
-1, -5, 0.08181818181818182
-1, 46, 0.045454545454545456
-1, 114, 0.004545454545454545
-1, 122, 0.05909090909090909
-1, 106, 0.06363636363636363
-1, 46, 0.00909090909090909
-1, 98, 0.004545454545454545
-1, 120, 0.013636363636363636
-1, 118, 0.01818181818181818
-1, 107, 0.031818181818181815
-1, -2, 0.07272727272727272
-1, -3, 0.031818181818181815
-1, 32, 0.09545454545454546
-1, 100, 0.013636363636363636
-1, 109, 0.00909090909090909
-1, 102, 0.00909090909090909
-1, 32, 0.07272727272727272
-1, 104, 0.004545454545454545
-1, 122, 0.031818181818181815
-1, 106, 0.045454545454545456
-1, 10, 0.045454545454545456
-1, -3, 0.01818181818181818
-1, 109, 0.00909090909090909
-1, -2, 0.013636363636363636
-1, 103, 0.00909090909090909
-1, 107, 0.00909090909090909
-1, -5, 0.02727272727272727
-1, 104, 0.00909090909090909
-1, 118, 0.013636363636363636
-1, 120, 0.031818181818181815
-1, 108, 0.004545454545454545
-1, 99, 0.00909090909090909
-1, 102, 0.004545454545454545
-1, 108, 0.004545454545454545
-1, 115, 0.004545454545454545
-1, 117, 0.004545454545454545
-1, 121, 0.004545454545454545
-1, 116, 0.00909090909090909
-1, 105, 0.013636363636363636
-1, 99, 0.004545454545454545
-1, 116, 0.00909090909090909
-1, 111, 0.004545454545454545
-1, 10, 0.00909090909090909
-1, 105, 0.004545454545454545
-1, 100, 0.004545454545454545
-5, 46, 0.08571428571428572
-5, 105, 0.009523809523809525
-5, 101, 0.009523809523809525
-5, -2, 0.12380952380952381
-5, 104, 0.009523809523809525
-5, -5, 0.11428571428571428
-5, -1, 0.0761904761904762
-5, 122, 0.01904761904761905
-5, 32, 0.02857142857142857
-5, -2, 0.0380952380952381
-5, 10, 0.14285714285714285
-5, -3, 0.009523809523809525
-5, 32, 0.02857142857142857
-5, 99, 0.009523809523809525
-5, -3, 0.02857142857142857
-5, 122, 0.02857142857142857
-5, 46, 0.047619047619047616
-5, 10, 0.05714285714285714
-5, 120, 0.009523809523809525
-5, 107, 0.02857142857142857
-5, -5, 0.02857142857142857
-5, -1, 0.01904761904761905
-5, 112, 0.009523809523809525
-5, 120, 0.01904761904761905
-5, 115, 0.009523809523809525
-5, 104, 0.009523809523809525
46, 103, 0.02027027027027027
46, -5, 0.05405405405405406
46, 106, 0.21621621621621623
46, 107, 0.013513513513513514
46, -1, 0.02027027027027027
46, 106, 0.10135135135135136
46, 105, 0.013513513513513514
46, -2, 0.033783783783783786
46, 32, 0.08108108108108109
46, 120, 0.02027027027027027
46, 120, 0.02027027027027027
46, 118, 0.02027027027027027
46, 32, 0.04054054054054054
46, -2, 0.013513513513513514
46, 122, 0.02027027027027027
46, 102, 0.0472972972972973
46, 10, 0.006756756756756757
46, 122, 0.02702702702702703
46, 117, 0.006756756756756757
46, 103, 0.033783783783783786
46, -5, 0.02027027027027027
46, -1, 0.02027027027027027
46, 99, 0.006756756756756757
46, 102, 0.0472972972972973
46, 117, 0.006756756756756757
46, 100, 0.006756756756756757
46, 108, 0.006756756756756757
46, 109, 0.013513513513513514
46, 109, 0.013513513513513514
46, 105, 0.02027027027027027
46, 99, 0.006756756756756757
46, 10, 0.006756756756756757
46, 114, 0.006756756756756757
46, 118, 0.006756756756756757
103, -2, 0.15
103, -2, 0.65
103, 46, 0.05
103, 32, 0.05
103, -1, 0.1
-3, -1, 0.37037037037037035
-3, 46, 0.037037037037037035
-3, 10, 0.037037037037037035
-3, 111, 0.037037037037037035
-3, 106, 0.037037037037037035
-3, 10, 0.07407407407407407
-3, -3, 0.037037037037037035
-3, 122, 0.037037037037037035
-3, 104, 0.07407407407407407
-3, -2, 0.1111111111111111
-3, 107, 0.037037037037037035
-3, 46, 0.037037037037037035
-3, -2, 0.037037037037037035
-3, 97, 0.037037037037037035
46, 32, 0.07614213197969544
46, 103, 0.03553299492385787
46, -2, 0.02030456852791878
46, 102, 0.050761421319796954
46, 122, 0.025380710659898477
46, 10, 0.015228426395939087
46, 122, 0.04060913705583756
46, 99, 0.015228426395939087
46, 106, 0.08629441624365482
46, 106, 0.17258883248730963
46, -1, 0.005076142131979695
46, 10, 0.06598984771573604
46, -5, 0.04060913705583756
46, 120, 0.03553299492385787
46, 102, 0.025380710659898477
46, 109, 0.01015228426395939
46, 103, 0.025380710659898477
46, 32, 0.07614213197969544
46, 120, 0.025380710659898477
46, 46, 0.01015228426395939
46, -2, 0.015228426395939087
46, 107, 0.005076142131979695
46, 118, 0.02030456852791878
46, 107, 0.015228426395939087
46, 116, 0.005076142131979695
46, -1, 0.02030456852791878
46, 115, 0.005076142131979695
46, 105, 0.01015228426395939
46, 118, 0.015228426395939087
46, 109, 0.01015228426395939
46, 121, 0.005076142131979695
46, 114, 0.01015228426395939
46, 105, 0.005076142131979695
114, 32, 0.5
114, 98, 0.5
122, 99, 0.020689655172413793
122, 32, 0.10344827586206896
122, -2, 0.041379310344827586
122, -5, 0.020689655172413793
122, 46, 0.027586206896551724
122, -2, 0.11724137931034483
122, 32, 0.08275862068965517
122, 102, 0.027586206896551724
122, 109, 0.006896551724137931
122, 10, 0.08275862068965517
122, 98, 0.041379310344827586
122, 122, 0.07586206896551724
122, 99, 0.027586206896551724
122, 10, 0.06206896551724138
122, 118, 0.034482758620689655
122, -1, 0.013793103448275862
122, -5, 0.020689655172413793
122, 46, 0.08275862068965517
122, 100, 0.006896551724137931
122, 98, 0.013793103448275862
122, 108, 0.013793103448275862
122, -1, 0.006896551724137931
122, 122, 0.041379310344827586
122, 118, 0.020689655172413793
122, 120, 0.006896551724137931
99, 10, 0.16666666666666666
99, 99, 0.03333333333333333
99, -5, 0.06666666666666667
99, 46, 0.26666666666666666
99, 32, 0.06666666666666667
99, -2, 0.03333333333333333
99, 46, 0.16666666666666666
99, -1, 0.03333333333333333
99, 10, 0.1
99, -2, 0.03333333333333333
99, -3, 0.03333333333333333
10, 97, 0.004484304932735426
10, 107, 0.03139013452914798
10, 106, 0.05829596412556054
10, 32, 0.08071748878923767
10, 46, 0.026905829596412557
10, 99, 0.017937219730941704
10, 118, 0.017937219730941704
10, 106, 0.04484304932735426
10, 102, 0.017937219730941704
10, 32, 0.08520179372197309
10, 10, 0.11659192825112108
10, -5, 0.026905829596412557
10, -5, 0.04932735426008968
10, 46, 0.04932735426008968
10, -1, 0.03587443946188341
10, 10, 0.09417040358744394
10, 98, 0.008968609865470852
10, 122, 0.03139013452914798
10, -3, 0.017937219730941704
10, -2, 0.026905829596412557
10, -1, 0.03139013452914798
10, 120, 0.004484304932735426
10, -2, 0.053811659192825115
10, 103, 0.004484304932735426
10, 117, 0.008968609865470852
10, 108, 0.004484304932735426
10, 104, 0.004484304932735426
10, 105, 0.004484304932735426
10, 111, 0.004484304932735426
10, 111, 0.004484304932735426
10, 116, 0.004484304932735426
10, -3, 0.004484304932735426
10, 102, 0.008968609865470852
10, 107, 0.004484304932735426
10, 103, 0.004484304932735426
10, 110, 0.004484304932735426
97, 122, 0.3333333333333333
97, 120, 0.3333333333333333
97, 10, 0.3333333333333333
-2, 32, 0.07339449541284404
-2, 46, 0.01834862385321101
-2, 120, 0.03669724770642202
-2, -2, 0.07339449541284404
-2, 122, 0.11009174311926606
-2, -2, 0.06116207951070336
-2, -1, 0.0581039755351682
-2, 10, 0.03669724770642202
-2, 106, 0.04892966360856269
-2, 120, 0.009174311926605505
-2, 106, 0.027522935779816515
-2, 32, 0.0672782874617737
-2, 107, 0.0061162079510703364
-2, 118, 0.01834862385321101
